evaluations raw_y
1 0.0033868859
31 0.0033204244
76 0.0029019201
166 0.0028029073
184 0.0026470418
239 0.0021207942
242 0.0015260603
306 0.0014768901
336 0.0013181914
566 0.0012637901
676 0.0009153000
921 0.0008694619
1077 0.0008417928
1173 0.0006794353
1413 0.0006374288
1431 0.0005794781
1721 0.0004594560
5077 0.0004541081
5706 0.0003557696
5815 0.0003539483
5977 0.0003524332
7716 0.0003379657
7938 0.0002959133
8796 0.0002844390
8922 0.0002661743
9622 0.0002635625
9713 0.0002615474
9732 0.0002588101
9766 0.0002582256
9828 0.0002567539
9873 0.0002566433
9902 0.0002564518
9925 0.0002559850
9932 0.0002508395
9977 0.0002508092
9981 0.0002501021
10000 0.0002557505
