evaluations raw_y
1 32.4139802492
3 26.1428763895
26 8.0362534931
44 6.3749184876
89 6.0118234675
160 3.9660612076
281 2.7150619696
817 2.3189274186
833 1.9453442049
1098 1.9414840038
1328 1.7654734770
1387 1.5165424746
1463 1.2554265130
1706 0.9392165442
2225 0.8370488657
2496 0.8194432768
2711 0.7563184504
2872 0.7194568941
2880 0.3192906194
2943 0.3134247886
3038 0.1947230646
3105 0.1857598605
3170 0.1857497549
3247 0.1679310206
3288 0.0988306868
3294 0.0716570708
3341 0.0162643275
3547 0.0146624580
3576 0.0078505226
3597 0.0072197658
3626 0.0071217157
3776 0.0065654787
3781 0.0049406142
3800 0.0042450354
3822 0.0036676518
3925 0.0030965136
3947 0.0029062936
4005 0.0018720873
4016 0.0018239698
4031 0.0010385008
4138 0.0009566770
4146 0.0008759690
4170 0.0008623406
4273 0.0008380408
4305 0.0008049087
4311 0.0007984627
4312 0.0006511072
4321 0.0005693023
4346 0.0003985111
4382 0.0002805823
4411 0.0001490642
4412 0.0001069263
4466 0.0000595192
4486 0.0000514627
4545 0.0000274982
4617 0.0000077577
4688 0.0000057759
4800 0.0000056973
4801 0.0000054416
4811 0.0000049234
4816 0.0000042900
4836 0.0000035255
4850 0.0000020134
4866 0.0000015351
4886 0.0000015015
4891 0.0000013487
4986 0.0000013012
5026 0.0000012726
5036 0.0000012716
5046 0.0000011966
5092 0.0000006945
5115 0.0000005728
5148 0.0000005642
5153 0.0000003971
5162 0.0000002692
5173 0.0000002464
5212 0.0000001781
5215 0.0000001348
5278 0.0000001038
5283 0.0000000928
5340 0.0000000692
5368 0.0000000447
5373 0.0000000414
5374 0.0000000397
5399 0.0000000367
5423 0.0000000364
5424 0.0000000321
5433 0.0000000312
5501 0.0000000277
5513 0.0000000217
5536 0.0000000192
5543 0.0000000190
5579 0.0000000187
5593 0.0000000175
5621 0.0000000173
5673 0.0000000147
5692 0.0000000132
5771 0.0000000123
5792 0.0000000116
5794 0.0000000113
5851 0.0000000100
5865 0.0000000095
5915 0.0000000090
5960 0.0000000086
6014 0.0000000085
6039 0.0000000077
6061 0.0000000076
6103 0.0000000073
6305 0.0000000065
6423 0.0000000063
6555 0.0000000062
10000 0.0000000061
