evaluations raw_y
1 18.6749774975
2 17.0332925419
3 13.8853321778
4 7.4496445752
5 5.5110716401
7 5.1398186935
24 4.4657747088
78 4.0806517600
98 2.3361852486
164 2.1741241605
199 1.3990014706
302 1.2881668789
468 1.1357423521
527 1.0751704585
557 0.9648682414
569 0.8948548343
626 0.8580498379
647 0.6156979828
706 0.5895159865
765 0.3018944814
839 0.2322562001
859 0.1198053816
1099 0.1174775433
1152 0.0856542625
1256 0.0817000733
1314 0.0742363108
1351 0.0481553787
1397 0.0140445168
1517 0.0125568189
1587 0.0042975847
1895 0.0021418548
1915 0.0010850482
2175 0.0003066706
2575 0.0002694806
2682 0.0002512657
2690 0.0002063582
2722 0.0001413952
2834 0.0001379451
2851 0.0001161597
2865 0.0000867216
2883 0.0000725223
2948 0.0000660851
2978 0.0000244953
3064 0.0000214831
3088 0.0000201994
3090 0.0000189963
3115 0.0000086215
3218 0.0000072301
3235 0.0000034146
3427 0.0000025200
3432 0.0000024118
3454 0.0000017095
3525 0.0000015134
3594 0.0000010198
3642 0.0000007196
3711 0.0000006894
3713 0.0000004528
3718 0.0000002940
3793 0.0000002495
3818 0.0000000997
4028 0.0000000931
4053 0.0000000800
4074 0.0000000186
4233 0.0000000038
4274 0.0000000030
4356 0.0000000009
4630 0.0000000007
4876 0.0000000006
4913 0.0000000004
4957 0.0000000002
7472 0.0000000000
10000 0.0000000000
