evaluations raw_y
1 26.8671228262
2 16.0525549393
5 12.9824403387
12 7.0268332224
64 6.9232541254
69 5.0444624919
267 3.2565409822
325 2.5151164552
448 2.4616872237
461 2.2578215127
530 1.9284337106
557 1.7035724448
636 1.4030769888
721 1.0376649456
779 0.9373714921
857 0.8682388167
876 0.7856392990
908 0.5211524380
968 0.4730924615
975 0.3944190041
1049 0.3292631742
1098 0.3247880602
1150 0.3105078418
1180 0.3078456428
1182 0.2962655091
1196 0.2389205125
1267 0.2382573679
1269 0.2330785353
1273 0.2292648776
1275 0.2156966798
1301 0.2014308185
1325 0.1924254718
1334 0.1874832261
1424 0.1697791568
1456 0.1571138015
1518 0.1406707693
1562 0.1238672530
1684 0.1214412754
1738 0.1160982326
1756 0.0999576223
1773 0.0945122917
1793 0.0854929089
1850 0.0630615902
1872 0.0490353073
1880 0.0425421733
1897 0.0403886132
1914 0.0393038586
1922 0.0321363007
2025 0.0304394485
2027 0.0288759472
2067 0.0273720941
2126 0.0265283688
2134 0.0260324583
2166 0.0243178509
2174 0.0199206997
2175 0.0180005715
2221 0.0179515276
2223 0.0177612083
2240 0.0170009033
2315 0.0165658576
2390 0.0164438240
2392 0.0162829744
2394 0.0149202602
2545 0.0148797407
2577 0.0147493249
2591 0.0145086287
2698 0.0144493977
2742 0.0144094974
2758 0.0144077898
2774 0.0143701528
2812 0.0143165995
2943 0.0143141698
2976 0.0143083058
2984 0.0143047626
3040 0.0143031943
3042 0.0142708640
3057 0.0142578938
3198 0.0142571345
3200 0.0142432216
3202 0.0142419066
3232 0.0142372110
3241 0.0142185130
3260 0.0142165896
3283 0.0142059505
3330 0.0142018456
3343 0.0141944707
3372 0.0141889207
3419 0.0141873249
3444 0.0141857064
3472 0.0141853219
3490 0.0141827894
3501 0.0141725057
3508 0.0141651023
3566 0.0141622965
3575 0.0141596680
3587 0.0141531097
3614 0.0141523554
3623 0.0141468310
3634 0.0141395584
3648 0.0141226061
3694 0.0141173527
3760 0.0140662495
3841 0.0140623463
3893 0.0140620791
3894 0.0140557262
3974 0.0140551121
4028 0.0140509917
4058 0.0140500763
4115 0.0140469705
4120 0.0140467603
4148 0.0140448837
4169 0.0140389908
4175 0.0140359675
4184 0.0140357052
4194 0.0140345680
4209 0.0140329110
4210 0.0140234673
4223 0.0140184812
4225 0.0140180702
4269 0.0140177368
4279 0.0140173434
4283 0.0140146926
4285 0.0140138598
4290 0.0140082456
4293 0.0139995599
4294 0.0139975169
4300 0.0139964035
4310 0.0139943769
4311 0.0139754186
4325 0.0139701464
4327 0.0139692772
4345 0.0139690493
4346 0.0139455464
4349 0.0139381933
4368 0.0139296088
4370 0.0139267356
4401 0.0139256918
4407 0.0139208374
4448 0.0139061574
4486 0.0139057522
4509 0.0139005787
4511 0.0138978995
4512 0.0138978297
4528 0.0138898117
4560 0.0138871288
4607 0.0138844794
4646 0.0138805223
4652 0.0138797401
4672 0.0138772620
4695 0.0138766592
4714 0.0138759891
4728 0.0138754323
4734 0.0138736767
4743 0.0138730794
4784 0.0138725005
4824 0.0138722491
4840 0.0138710207
4867 0.0138699283
4869 0.0138691145
4883 0.0138645493
4930 0.0138624949
4935 0.0138605394
4951 0.0138590948
4977 0.0138590545
4982 0.0138582039
4984 0.0138565427
4999 0.0138547400
5004 0.0138546831
5012 0.0138539340
5013 0.0138506488
5037 0.0138503401
5060 0.0138458002
5067 0.0138453979
5080 0.0138356074
5135 0.0138352747
5138 0.0138318440
5170 0.0138317728
5219 0.0138297580
5224 0.0138273584
5264 0.0138257148
5266 0.0138224119
5291 0.0138216761
5305 0.0138182811
5353 0.0138179215
5392 0.0138167239
5394 0.0138153298
5415 0.0138146046
5424 0.0138139538
5460 0.0138131839
5477 0.0138128465
5491 0.0138114736
5587 0.0138113292
5603 0.0138107778
5612 0.0138102666
5691 0.0138098820
5707 0.0138097871
5756 0.0138097615
5773 0.0138089680
5865 0.0138088590
5869 0.0138088040
5880 0.0138085907
5881 0.0138084715
6000 0.0138084221
6013 0.0138083086
6074 0.0138082938
6083 0.0138081737
6131 0.0138081645
6146 0.0138081518
6148 0.0138080851
6199 0.0138080844
6210 0.0138080840
6244 0.0138080753
6254 0.0138079834
6338 0.0138079740
6358 0.0138079522
6417 0.0138079465
6426 0.0138078925
6532 0.0138078910
6555 0.0138078885
6620 0.0138078838
6634 0.0138078834
6658 0.0138078807
6678 0.0138078797
6716 0.0138078782
6741 0.0138078737
6754 0.0138078735
6856 0.0138078731
6862 0.0138078720
6878 0.0138078709
6952 0.0138078689
6970 0.0138078677
6973 0.0138078674
7091 0.0138078672
7144 0.0138078657
7198 0.0138078655
7366 0.0138078652
7392 0.0138078651
7401 0.0138078647
7514 0.0138078645
7709 0.0138078643
7982 0.0138078641
10000 0.0138078640
