evaluations raw_y
1 9.4295714578
2 2.4762709682
51 2.3292279221
70 0.1290980749
90 0.1132221106
250 0.0436912071
430 0.0417154513
550 0.0368757651
621 0.0341551824
627 0.0298018900
793 0.0276560068
808 0.0229469602
931 0.0226134185
1008 0.0169404626
1168 0.0140644256
1413 0.0120792167
1428 0.0077877935
1508 0.0068830019
2138 0.0068548351
2220 0.0068320529
2313 0.0059921556
2333 0.0059525058
2360 0.0043683826
2508 0.0035079702
2606 0.0030470795
2686 0.0028307294
2889 0.0027970211
2928 0.0021855683
3148 0.0020709187
3288 0.0020548696
3348 0.0020368902
3356 0.0020287162
3358 0.0019999760
3366 0.0018420232
3386 0.0017686533
3398 0.0017427318
3418 0.0017255787
3484 0.0016863693
3507 0.0016857813
3524 0.0015104664
3586 0.0009978007
3686 0.0009934517
3966 0.0009390284
4118 0.0009303094
4125 0.0006672011
4162 0.0006399591
4165 0.0006273694
4326 0.0005914818
4342 0.0005445584
4446 0.0004942690
4466 0.0004054278
4567 0.0003685029
4667 0.0003193933
4909 0.0002974347
4920 0.0002781753
4980 0.0002610544
5026 0.0001446787
5092 0.0001069397
5450 0.0000987165
5532 0.0000780507
5612 0.0000753742
5632 0.0000610334
5712 0.0000415411
5732 0.0000407820
5874 0.0000397091
5954 0.0000389169
5990 0.0000289464
6030 0.0000208531
6293 0.0000195753
6538 0.0000173951
6551 0.0000126739
6672 0.0000058158
7151 0.0000034429
7271 0.0000033909
7331 0.0000031424
7372 0.0000030366
7391 0.0000022844
7532 0.0000018508
7631 0.0000018183
7632 0.0000009391
7672 0.0000008793
7952 0.0000008250
8160 0.0000008029
8200 0.0000004588
8372 0.0000003530
8472 0.0000003191
8520 0.0000002166
8920 0.0000001920
9000 0.0000001755
9029 0.0000001717
9107 0.0000000867
9300 0.0000000790
9703 0.0000000714
9723 0.0000000669
10000 0.0000000755
