evaluations raw_y
1 13.0653502767
2 4.2253323231
27 4.0200411292
55 3.5168262585
76 1.7729000915
128 1.5645846236
225 1.5219415241
293 1.1582716968
318 0.8597585670
422 0.6592769296
600 0.5974328988
680 0.5869847722
708 0.3420608071
793 0.1694085969
1081 0.1209152311
1296 0.1152749055
1313 0.0976499690
1497 0.0911254083
1515 0.0690750548
1525 0.0414453828
1679 0.0335557298
1741 0.0330588026
1806 0.0319317710
1875 0.0186441254
2047 0.0100478040
2247 0.0079163778
2363 0.0076844578
2371 0.0074475971
2411 0.0061387735
2466 0.0037520383
2579 0.0037442521
2597 0.0031444571
2637 0.0031436999
2742 0.0027869856
2754 0.0018086609
2765 0.0014325325
2902 0.0011685576
2906 0.0003964941
3109 0.0002835906
3279 0.0001004653
3569 0.0000910073
3730 0.0000802282
3968 0.0000762577
4032 0.0000570980
4064 0.0000512345
4077 0.0000489220
4150 0.0000228172
4389 0.0000204847
4476 0.0000193935
4666 0.0000123799
4896 0.0000094463
5142 0.0000083987
5202 0.0000073774
5401 0.0000070136
5416 0.0000053921
5444 0.0000043053
5461 0.0000036388
5510 0.0000034448
5672 0.0000029910
5714 0.0000027143
5722 0.0000014908
5800 0.0000012655
6022 0.0000011048
6081 0.0000006711
6276 0.0000004724
6450 0.0000003554
6592 0.0000003338
6605 0.0000003328
6726 0.0000003280
6864 0.0000003213
6920 0.0000003203
6964 0.0000003133
7147 0.0000003125
7266 0.0000002955
7426 0.0000002943
7682 0.0000002919
7825 0.0000002901
7837 0.0000002897
8058 0.0000002881
8299 0.0000002880
8581 0.0000002879
8892 0.0000002872
9083 0.0000002871
9130 0.0000002867
9265 0.0000002865
9377 0.0000002863
9391 0.0000002852
9613 0.0000002845
9631 0.0000002844
9824 0.0000002842
9854 0.0000002838
10000 0.0000003491
