evaluations raw_y
1 7.0502465899
21 5.0431562257
22 2.4827515766
24 0.8282052994
118 0.8214593561
138 0.8002509631
158 0.7660588272
182 0.7420106056
187 0.6653939446
195 0.6557400972
215 0.6385230233
223 0.5665472206
229 0.3751244483
252 0.3521956001
269 0.2200151939
297 0.1958564668
326 0.1495272054
344 0.0618985952
424 0.0423195881
484 0.0369173093
547 0.0306151955
604 0.0212913243
638 0.0195944877
661 0.0187666485
663 0.0136168405
712 0.0131707725
721 0.0112934277
751 0.0100926522
831 0.0076132062
860 0.0063094080
893 0.0054713165
913 0.0042560147
1033 0.0042406729
1052 0.0039939144
1072 0.0037635560
1079 0.0033639386
1124 0.0031452304
1155 0.0031315902
1161 0.0024661743
1181 0.0017017455
1221 0.0014321523
1281 0.0013945025
1339 0.0011768660
1340 0.0009334599
1390 0.0007058849
1421 0.0006802414
1431 0.0006797959
1437 0.0004213507
1441 0.0002575435
1556 0.0002528718
1580 0.0001699088
1620 0.0001635169
1637 0.0000600267
1697 0.0000114488
1797 0.0000114458
1837 0.0000073806
1997 0.0000066486
2073 0.0000031338
2137 0.0000011642
2180 0.0000010550
2212 0.0000002701
2232 0.0000002571
2412 0.0000002264
2472 0.0000001497
2510 0.0000001296
2520 0.0000001134
2600 0.0000000936
2614 0.0000000413
2728 0.0000000389
2756 0.0000000250
2796 0.0000000248
2799 0.0000000197
2825 0.0000000141
2835 0.0000000135
2840 0.0000000134
2895 0.0000000107
2912 0.0000000070
2953 0.0000000048
2985 0.0000000043
3011 0.0000000013
3144 0.0000000010
3164 0.0000000005
3225 0.0000000002
3487 0.0000000001
10000 0.0000000000
