evaluations raw_y
1 6.8556857249
2 4.2800320840
5 1.7617224268
15 1.5630736209
45 1.2835630528
111 0.7624598323
191 0.6772405338
253 0.6038570211
274 0.3353999813
394 0.3170133422
414 0.2298526716
434 0.1995050152
476 0.1788012558
556 0.1756675433
574 0.1326787274
596 0.1306175294
716 0.1113587751
796 0.0918140845
834 0.0725966220
1096 0.0625787354
1236 0.0443694176
1416 0.0362749749
1533 0.0361096808
1571 0.0350087987
1751 0.0346621473
1914 0.0342499456
1991 0.0183601786
2291 0.0125558832
2701 0.0107516526
2718 0.0102674621
2781 0.0086004921
2841 0.0071935231
3086 0.0065540235
3198 0.0060435866
3262 0.0041320877
3336 0.0031667382
3645 0.0017784201
4450 0.0012693481
4525 0.0011725363
4610 0.0009161758
4870 0.0008800799
5030 0.0007678810
5121 0.0007078496
5129 0.0005930372
5141 0.0003356728
5201 0.0002166825
5647 0.0001448943
5981 0.0001345176
6001 0.0001180583
6201 0.0000937610
6461 0.0000891954
6502 0.0000769359
6521 0.0000607367
6541 0.0000267146
6696 0.0000191406
6784 0.0000161550
7051 0.0000152429
7071 0.0000140843
7091 0.0000120727
7231 0.0000111795
7538 0.0000089587
7721 0.0000083573
7780 0.0000063345
7942 0.0000058873
7962 0.0000049738
8122 0.0000049070
8141 0.0000048786
8142 0.0000039326
8298 0.0000027254
8371 0.0000013973
8762 0.0000012598
8785 0.0000010325
8885 0.0000010224
8922 0.0000009650
8939 0.0000008737
9199 0.0000008716
9324 0.0000007436
9364 0.0000004437
9404 0.0000003939
9724 0.0000003798
9764 0.0000003388
9834 0.0000003334
9952 0.0000003082
9954 0.0000002982
10000 0.0000012906
