evaluations raw_y
1 49.7909825943
2 45.1453140316
3 37.4005317239
6 19.1329120950
14 18.6471300118
28 17.4634486063
35 11.6228063480
75 9.8338744853
125 7.5702099482
129 6.2250689643
182 4.6199400273
205 2.9621092663
255 2.9276648075
260 2.4804996880
283 1.7458640799
479 0.9819492835
546 0.8571052355
648 0.6630377033
985 0.6178885434
1034 0.5319003242
1054 0.4234804041
1057 0.4198516401
1132 0.3758976561
1169 0.1867447328
1180 0.1849308138
1259 0.1317960366
1339 0.1285446339
1377 0.1277056220
1381 0.1206323529
1413 0.0361003765
1507 0.0175743634
1520 0.0099534217
1616 0.0085397697
1668 0.0068751299
1710 0.0061108687
1732 0.0054782153
1738 0.0042526040
1778 0.0029008380
1809 0.0028234253
1813 0.0017699241
1819 0.0001654676
2069 0.0001644782
2130 0.0000870466
2165 0.0000448948
2216 0.0000427435
2246 0.0000375806
2283 0.0000374074
2298 0.0000358006
2326 0.0000260252
2327 0.0000253635
2345 0.0000207567
2355 0.0000207184
2361 0.0000160233
2378 0.0000159499
2401 0.0000119022
2420 0.0000105551
2425 0.0000091209
2433 0.0000073435
2436 0.0000046340
2491 0.0000043105
2522 0.0000039870
2570 0.0000031347
2579 0.0000029650
2584 0.0000012822
2596 0.0000011048
2654 0.0000009092
2655 0.0000008772
2668 0.0000008652
2698 0.0000006269
2723 0.0000006131
2750 0.0000005709
2755 0.0000004002
2764 0.0000002568
2819 0.0000002131
2823 0.0000001711
2857 0.0000001392
2865 0.0000000978
2895 0.0000000942
2934 0.0000000858
2959 0.0000000676
2975 0.0000000544
3032 0.0000000401
3060 0.0000000394
3062 0.0000000342
3085 0.0000000322
3099 0.0000000311
3107 0.0000000269
3110 0.0000000260
3113 0.0000000244
3158 0.0000000232
3164 0.0000000229
3186 0.0000000214
3213 0.0000000184
3221 0.0000000149
3271 0.0000000128
3298 0.0000000106
3347 0.0000000092
3372 0.0000000061
3491 0.0000000059
3526 0.0000000054
3540 0.0000000049
3560 0.0000000037
3636 0.0000000028
3677 0.0000000025
3798 0.0000000022
3877 0.0000000020
3918 0.0000000018
4014 0.0000000017
4031 0.0000000015
4156 0.0000000013
4190 0.0000000012
4308 0.0000000011
4351 0.0000000009
4540 0.0000000008
4650 0.0000000007
4841 0.0000000006
5090 0.0000000005
5419 0.0000000004
6023 0.0000000003
10000 0.0000000002
