evaluations raw_y
1 7.1824151040
2 6.3091875408
4 4.6162705340
6 1.1188814184
56 1.0229556048
292 0.8078239131
368 0.8042249647
371 0.8033955407
385 0.6384019153
457 0.2859118286
734 0.2131675694
746 0.1755616188
775 0.1578033748
799 0.1213674559
899 0.0963093231
999 0.0843504293
1009 0.0515113067
1159 0.0494178778
1171 0.0441958180
1186 0.0404840862
1321 0.0127873375
1551 0.0091421363
1684 0.0076821580
1728 0.0074766354
1749 0.0047726928
1945 0.0042421847
1995 0.0016472203
2308 0.0000001294
2378 0.0000000636
2587 0.0000000206
3377 0.0000000202
3428 0.0000000184
3506 0.0000000179
3516 0.0000000173
3584 0.0000000148
3818 0.0000000130
3930 0.0000000121
4028 0.0000000116
4041 0.0000000113
4074 0.0000000091
4244 0.0000000087
4415 0.0000000084
4564 0.0000000083
4809 0.0000000080
4946 0.0000000076
5151 0.0000000072
5207 0.0000000070
5250 0.0000000064
5530 0.0000000057
5986 0.0000000056
6271 0.0000000055
6480 0.0000000051
7837 0.0000000050
10000 0.0000000050
