evaluations raw_y
1 5.4976417345
9 4.1803174315
10 2.9744253657
102 2.3763529356
166 2.1407345476
189 2.0809613286
211 1.1372269673
252 0.9701935467
267 0.8768794415
316 0.4836604937
334 0.4266087812
405 0.3451482708
438 0.1492483119
546 0.0412564892
552 0.0390190321
660 0.0229217492
663 0.0137247867
802 0.0103377137
872 0.0072685056
879 0.0064214514
953 0.0023917798
1007 0.0017523686
1060 0.0012132923
1080 0.0009389492
1167 0.0009158749
1179 0.0006316458
1206 0.0004879568
1251 0.0002754270
1267 0.0000848753
1435 0.0000568607
1450 0.0000537686
1459 0.0000431681
1468 0.0000276081
1524 0.0000161398
1556 0.0000125636
1562 0.0000056472
1741 0.0000022826
1838 0.0000012400
1922 0.0000009931
1933 0.0000008651
2042 0.0000007674
2061 0.0000005328
2063 0.0000002599
2102 0.0000001692
2196 0.0000000544
2298 0.0000000395
2306 0.0000000204
2473 0.0000000162
2508 0.0000000138
2530 0.0000000096
2561 0.0000000073
2577 0.0000000018
2623 0.0000000009
2728 0.0000000008
2760 0.0000000003
2856 0.0000000002
2944 0.0000000001
10000 0.1224670688
