evaluations raw_y
1 7.3119460745
14 5.2244353344
34 3.3656304533
52 2.1129887473
151 0.5047739058
191 0.4411737898
483 0.3247473404
563 0.2324793830
643 0.1490667669
866 0.0953029501
1306 0.0876435057
1406 0.0840712326
1546 0.0814879416
1603 0.0805786364
1663 0.0801384783
1728 0.0799704889
1746 0.0735766927
1777 0.0730951974
1806 0.0368601788
1914 0.0361916875
1994 0.0348836785
2018 0.0290307020
2159 0.0271682339
2173 0.0271640443
2178 0.0243304860
2193 0.0226822028
2217 0.0214530469
2298 0.0114907682
2366 0.0112639928
2386 0.0092427332
2398 0.0071384246
2466 0.0003531913
2546 0.0003369459
3021 0.0002456654
3141 0.0000773578
3501 0.0000568858
3741 0.0000224717
4089 0.0000133800
4281 0.0000116470
4485 0.0000090436
4505 0.0000078565
4669 0.0000045124
4725 0.0000035573
4745 0.0000035292
4858 0.0000019089
5358 0.0000017971
5375 0.0000012850
5678 0.0000011884
5878 0.0000003810
6083 0.0000003474
6318 0.0000003219
6418 0.0000002776
6538 0.0000002698
6558 0.0000002651
7078 0.0000002566
7168 0.0000001970
7248 0.0000001964
7388 0.0000001586
7518 0.0000001534
7578 0.0000001097
7658 0.0000000774
8018 0.0000000761
8138 0.0000000740
8358 0.0000000607
8618 0.0000000590
8778 0.0000000588
8959 0.0000000584
8979 0.0000000544
9085 0.0000000477
9185 0.0000000453
9208 0.0000000399
9521 0.0000000374
9541 0.0000000321
9665 0.0000000295
9781 0.0000000206
9901 0.0000000185
10000 0.0000000514
