evaluations raw_y
1 4.0896554006
3 2.7203774243
13 2.6355931751
48 2.1567200360
67 1.9187302382
72 1.8945845276
80 1.6455048113
93 1.4935322551
101 1.0365849774
122 0.7153871813
125 0.2225610667
172 0.1800699909
220 0.1716028697
234 0.1262167355
290 0.1067835366
334 0.0878350782
365 0.0687357955
484 0.0594937652
489 0.0345909387
707 0.0304968678
784 0.0291160838
799 0.0218217457
807 0.0201365734
837 0.0151177620
851 0.0140559341
874 0.0115569912
955 0.0093594181
969 0.0092666059
1038 0.0067345139
1048 0.0035831686
1102 0.0020910706
1146 0.0000018674
1332 0.0000018033
1368 0.0000017738
1382 0.0000012799
1389 0.0000011483
1497 0.0000010491
1510 0.0000009678
1514 0.0000009563
1560 0.0000009238
1621 0.0000008391
1639 0.0000008270
1681 0.0000008264
1697 0.0000007608
1708 0.0000006476
1809 0.0000006142
1877 0.0000005828
1905 0.0000005478
1929 0.0000004766
1931 0.0000004160
1955 0.0000004053
1969 0.0000004003
1981 0.0000003591
2029 0.0000003506
2057 0.0000003010
2090 0.0000002279
2244 0.0000001867
2247 0.0000000682
2299 0.0000000663
2300 0.0000000628
2349 0.0000000591
2386 0.0000000587
2398 0.0000000582
2401 0.0000000421
2421 0.0000000391
2433 0.0000000354
2445 0.0000000309
2462 0.0000000291
2471 0.0000000275
2499 0.0000000257
2501 0.0000000218
2512 0.0000000209
2551 0.0000000195
2596 0.0000000177
2624 0.0000000166
2662 0.0000000130
2702 0.0000000100
2719 0.0000000098
2737 0.0000000074
2753 0.0000000048
2846 0.0000000033
2859 0.0000000029
2890 0.0000000021
2903 0.0000000014
2970 0.0000000009
3165 0.0000000007
3188 0.0000000006
3297 0.0000000004
3416 0.0000000003
3461 0.0000000001
3780 0.0000000000
10000 0.0000000000
