evaluations raw_y
1 58.3692368931
2 41.0459078953
6 25.3711050134
10 13.6525823566
32 13.2828362413
75 12.7570944323
82 10.7914141991
133 10.3184345240
176 5.3681048092
247 3.7102043577
290 3.6578956172
407 3.4621265594
412 0.9240774753
515 0.6584788785
681 0.5395785669
948 0.5243811597
1132 0.3722998427
2141 0.3377800241
2801 0.2793879329
3527 0.1597171976
6516 0.1528310956
6552 0.1469556343
6639 0.1458928794
6651 0.1426128216
6669 0.1308669744
6716 0.1197774651
6746 0.1136552508
6784 0.1055767382
6844 0.0994171027
6898 0.0971304234
6910 0.0930026230
6928 0.0867006789
6941 0.0864469412
7053 0.0804449702
7192 0.0774315966
7367 0.0743976003
7408 0.0694493713
7466 0.0678967016
7492 0.0661350206
7523 0.0653908478
7543 0.0615387170
7576 0.0611325313
7682 0.0594544752
7722 0.0581375061
7758 0.0571193778
7824 0.0545595423
7961 0.0543407104
7979 0.0541701884
8063 0.0538824343
8103 0.0535555001
8136 0.0526111444
8182 0.0524012202
8221 0.0516446563
8258 0.0511362514
8269 0.0511203384
8273 0.0511162261
8281 0.0501623133
8292 0.0465804146
8403 0.0439836672
8417 0.0436943684
8535 0.0426136821
8559 0.0412149713
8686 0.0397207648
8784 0.0395484122
8820 0.0376023884
8932 0.0365892562
8981 0.0353459501
9070 0.0330743435
9210 0.0302135968
9271 0.0292745375
9340 0.0280173087
9369 0.0276566949
9384 0.0272390939
9427 0.0267068537
9432 0.0259191109
9540 0.0258294642
9603 0.0246597832
9613 0.0243888629
9707 0.0241566544
9728 0.0241432369
9750 0.0236123578
9792 0.0235458149
9839 0.0234231358
9864 0.0233650800
9875 0.0233583183
9888 0.0233211756
9961 0.0230741362
10000 0.0243154225
