evaluations raw_y
1 10.7135746053
2 1.1210346186
16 0.8529697711
31 0.4658296019
35 0.3271908165
76 0.2347515214
80 0.1524270090
92 0.0955334117
127 0.0845651692
254 0.0761354747
529 0.0724499892
564 0.0565925306
615 0.0549605748
671 0.0517517811
712 0.0484930228
847 0.0454410447
884 0.0448718117
940 0.0365799659
970 0.0298026043
996 0.0252561518
1001 0.0128141516
1082 0.0095843712
1234 0.0092203414
1258 0.0073683236
1269 0.0065197685
1280 0.0061566861
1337 0.0059922656
1395 0.0052290740
1397 0.0000040249
1585 0.0000027786
1645 0.0000023943
1734 0.0000008645
1894 0.0000005091
1948 0.0000004898
1960 0.0000004686
2026 0.0000003557
2213 0.0000002567
2270 0.0000002559
2446 0.0000001541
2573 0.0000001497
2818 0.0000001417
3059 0.0000001355
3172 0.0000001354
3185 0.0000001247
3204 0.0000001172
3267 0.0000001164
3283 0.0000001080
3312 0.0000001025
3355 0.0000000936
3407 0.0000000916
3505 0.0000000903
3528 0.0000000894
3565 0.0000000806
3687 0.0000000793
3712 0.0000000790
3789 0.0000000776
3807 0.0000000768
3845 0.0000000765
3846 0.0000000710
3854 0.0000000647
3882 0.0000000642
3884 0.0000000638
3997 0.0000000614
4027 0.0000000560
4146 0.0000000531
4252 0.0000000529
4283 0.0000000501
4288 0.0000000484
4399 0.0000000467
4474 0.0000000450
4488 0.0000000426
4548 0.0000000395
4606 0.0000000372
4738 0.0000000350
4838 0.0000000333
4910 0.0000000328
5073 0.0000000320
5093 0.0000000309
5194 0.0000000307
5234 0.0000000305
5235 0.0000000295
5264 0.0000000294
5277 0.0000000293
5287 0.0000000271
5348 0.0000000269
5366 0.0000000264
5369 0.0000000262
5413 0.0000000253
5466 0.0000000242
5577 0.0000000239
5588 0.0000000238
5639 0.0000000236
5668 0.0000000235
5673 0.0000000233
5685 0.0000000227
5768 0.0000000221
5788 0.0000000217
5830 0.0000000209
5915 0.0000000208
5926 0.0000000198
6032 0.0000000195
6062 0.0000000194
6096 0.0000000189
6142 0.0000000183
6219 0.0000000178
6366 0.0000000177
6371 0.0000000175
6416 0.0000000171
6437 0.0000000168
6463 0.0000000166
6502 0.0000000165
6553 0.0000000160
6560 0.0000000158
6650 0.0000000156
6687 0.0000000154
6718 0.0000000151
6745 0.0000000149
6769 0.0000000145
6783 0.0000000143
6906 0.0000000134
6951 0.0000000132
6968 0.0000000129
7091 0.0000000127
7099 0.0000000126
7146 0.0000000125
7160 0.0000000121
7170 0.0000000119
7205 0.0000000116
7291 0.0000000115
7344 0.0000000114
7354 0.0000000111
7358 0.0000000110
7402 0.0000000106
7434 0.0000000102
7469 0.0000000101
7486 0.0000000099
7503 0.0000000094
7570 0.0000000090
7600 0.0000000088
7603 0.0000000086
7680 0.0000000084
7734 0.0000000082
7790 0.0000000079
7806 0.0000000075
7843 0.0000000069
7882 0.0000000066
7936 0.0000000064
8078 0.0000000062
8090 0.0000000061
8134 0.0000000057
8194 0.0000000056
8242 0.0000000054
8340 0.0000000053
8360 0.0000000052
8383 0.0000000051
8520 0.0000000050
8540 0.0000000047
8591 0.0000000043
8732 0.0000000041
8873 0.0000000040
8959 0.0000000039
8974 0.0000000037
9154 0.0000000035
9234 0.0000000034
9349 0.0000000033
9361 0.0000000032
9538 0.0000000030
9604 0.0000000028
9830 0.0000000027
9933 0.0000000026
10000 0.0000000028
