evaluations raw_y
1 33.9642596380
2 8.8285359692
4 0.0591329878
14 0.0565697480
22 0.0406676831
32 0.0373475077
36 0.0208625078
42 0.0065939671
69 0.0043805410
113 0.0041146149
141 0.0039616995
154 0.0028346295
162 0.0028167527
190 0.0023950610
202 0.0022910877
244 0.0019186665
298 0.0018869835
302 0.0017940241
316 0.0015656229
368 0.0015253431
393 0.0013428229
401 0.0012737193
426 0.0012433850
438 0.0012325788
439 0.0011759939
451 0.0010388316
466 0.0010007594
588 0.0010005302
652 0.0009916090
673 0.0009685312
702 0.0008947120
744 0.0008745419
746 0.0008673671
762 0.0008574092
764 0.0007807437
979 0.0007276144
1098 0.0007267363
1157 0.0006983588
1278 0.0006946422
1346 0.0006586194
1446 0.0006391108
1486 0.0006360604
1601 0.0005795826
1690 0.0004882548
1916 0.0004757822
2001 0.0004672926
2329 0.0004622487
2349 0.0004529173
2385 0.0004477645
2457 0.0004465517
2501 0.0004441613
2514 0.0004438095
2517 0.0004436544
2594 0.0004433393
2664 0.0004433374
2678 0.0004432752
2735 0.0004432302
2744 0.0004431741
2757 0.0004431641
2763 0.0004430577
2830 0.0004430561
2871 0.0004430417
2880 0.0004430375
2882 0.0004430016
2900 0.0004429856
2932 0.0004429555
3104 0.0004429524
3147 0.0004429519
3158 0.0004429475
3159 0.0004429456
3181 0.0004429445
3221 0.0004429435
3294 0.0004429428
3315 0.0004429421
3427 0.0004429420
3679 0.0004429419
10000 0.0008680878
