evaluations raw_y
1 5.2742279430
5 2.5032731928
63 0.7470595796
736 0.5116192645
774 0.2579439023
936 0.2481282339
1002 0.1222791091
1082 0.0665464663
1382 0.0419900034
1473 0.0384968084
1495 0.0382952523
1521 0.0379783723
1549 0.0293404856
1551 0.0117133158
1746 0.0051803080
1898 0.0037122181
2090 0.0023348300
2211 0.0020911359
2258 0.0015406405
2316 0.0014160458
2338 0.0008137417
2346 0.0003489528
2577 0.0002973018
2663 0.0002929068
2706 0.0002748570
2755 0.0001022041
2828 0.0000925487
3009 0.0000862653
3085 0.0000851610
3113 0.0000671337
3193 0.0000379340
3275 0.0000335236
3302 0.0000208802
3358 0.0000168279
3361 0.0000095545
3606 0.0000084229
3609 0.0000044655
3666 0.0000037211
3871 0.0000020863
3960 0.0000014345
4027 0.0000013865
4071 0.0000009928
4093 0.0000008914
4175 0.0000008046
4249 0.0000004977
4295 0.0000003745
4405 0.0000001352
4632 0.0000000877
4658 0.0000000858
4681 0.0000000481
4756 0.0000000329
4811 0.0000000126
5011 0.0000000056
5045 0.0000000027
5071 0.0000000015
5337 0.0000000014
5360 0.0000000012
5432 0.0000000008
5493 0.0000000006
5578 0.0000000005
5841 0.0000000003
6346 0.0000000002
7063 0.0000000001
10000 0.0954896139
