evaluations raw_y
1 24.3147630740
3 13.9841724249
23 13.3183434272
39 13.2317259824
48 9.6781818240
51 8.6486494577
89 8.2213307523
112 6.8771494847
132 2.8017073394
358 1.7854423103
492 1.2029105069
523 0.6959442879
783 0.4002229528
835 0.3871880888
942 0.3820635054
943 0.3385093798
1059 0.2394602667
1066 0.2204519476
1103 0.1827281869
1264 0.1363318789
1464 0.1280106829
1566 0.1207724257
1660 0.0766908200
1815 0.0239076073
2002 0.0224611094
2082 0.0185036017
2103 0.0068886451
2311 0.0043201283
2422 0.0032870810
2500 0.0031331665
2570 0.0022168897
2701 0.0019508039
2759 0.0016812747
2770 0.0013126294
2803 0.0009158566
2958 0.0006022447
2991 0.0004444263
3144 0.0001800903
3189 0.0001007798
3730 0.0000989595
3732 0.0000651209
3765 0.0000422292
3802 0.0000233542
3909 0.0000152934
4005 0.0000086296
4367 0.0000055791
4448 0.0000049549
4492 0.0000043959
4595 0.0000034571
4615 0.0000034004
4624 0.0000021071
4657 0.0000014163
4870 0.0000013883
4884 0.0000010358
4892 0.0000009075
4967 0.0000006923
5009 0.0000005863
5047 0.0000005328
5101 0.0000002517
5290 0.0000002347
5359 0.0000001191
5434 0.0000001117
5489 0.0000001037
5565 0.0000000877
5577 0.0000000648
5610 0.0000000510
5693 0.0000000058
6164 0.0000000056
6192 0.0000000008
6632 0.0000000002
6956 0.0000000000
10000 0.0000000000
