evaluations raw_y
1 9.7327769548
3 9.3334901349
4 1.9648437389
5 1.7090304084
50 1.5156734854
57 0.9904878286
90 0.9389751936
149 0.7667775400
150 0.3077044063
218 0.1773623447
454 0.1571189894
511 0.1446933019
516 0.1136803554
532 0.1125348966
555 0.1102422531
583 0.1100794379
611 0.1099049761
625 0.1069214753
666 0.1056754860
765 0.1056700348
766 0.1043760795
885 0.1037274535
916 0.0980336311
1059 0.0979282302
1067 0.0965103290
1114 0.0952931929
1185 0.0936306365
1375 0.0927070166
1427 0.0925400785
1439 0.0923527667
1441 0.0875129111
1459 0.0843987853
1515 0.0720227508
1540 0.0683369818
1568 0.0512330975
1634 0.0454897960
1653 0.0343889873
1669 0.0162734738
1672 0.0097245234
1774 0.0074650549
1801 0.0037412185
1980 0.0034621273
2076 0.0015342157
2100 0.0014411867
2113 0.0013868237
2151 0.0007076288
2393 0.0006847153
2438 0.0006750164
2486 0.0006704387
2489 0.0006649081
2526 0.0006435447
2544 0.0006091713
2566 0.0005835420
2581 0.0002887784
2653 0.0002269738
2662 0.0001982956
2763 0.0001932948
2796 0.0001924985
2873 0.0001600663
2876 0.0001544566
2884 0.0001513881
2896 0.0001425182
2908 0.0001355268
2934 0.0001343282
2936 0.0001318909
2971 0.0000649045
3089 0.0000550614
3094 0.0000505292
3102 0.0000387206
3141 0.0000295107
3167 0.0000258106
3196 0.0000256772
3240 0.0000164672
3288 0.0000151586
3290 0.0000145026
3351 0.0000143280
3412 0.0000086963
3450 0.0000052109
3534 0.0000043345
3550 0.0000038896
3629 0.0000034450
3733 0.0000019971
3770 0.0000014629
3791 0.0000012320
3833 0.0000011074
3847 0.0000009845
3901 0.0000006225
3915 0.0000005593
3933 0.0000005301
4042 0.0000004785
4043 0.0000003783
4100 0.0000003087
4176 0.0000002943
4181 0.0000002681
4201 0.0000001520
4264 0.0000001013
4280 0.0000000711
4394 0.0000000318
4428 0.0000000216
4548 0.0000000186
4555 0.0000000163
4589 0.0000000157
4827 0.0000000124
4913 0.0000000086
4936 0.0000000076
5033 0.0000000074
5063 0.0000000059
5088 0.0000000058
5247 0.0000000056
5321 0.0000000051
5342 0.0000000049
5393 0.0000000047
5426 0.0000000046
5652 0.0000000044
5783 0.0000000042
5944 0.0000000040
6053 0.0000000038
6115 0.0000000036
6310 0.0000000035
6319 0.0000000034
6417 0.0000000033
6421 0.0000000031
6466 0.0000000025
6474 0.0000000021
6508 0.0000000019
6664 0.0000000017
6667 0.0000000016
6857 0.0000000015
6933 0.0000000014
7104 0.0000000013
7210 0.0000000011
7332 0.0000000010
10000 0.0000000010
