evaluations raw_y
1 20.2596434591
3 5.6268955306
13 5.2318804884
17 4.3526380738
18 2.5159348496
130 0.1138602344
283 0.0762285935
437 0.0582099000
664 0.0451032570
742 0.0306403838
972 0.0175316750
1296 0.0157505508
1473 0.0148339929
1513 0.0145346990
1519 0.0136774333
1567 0.0132637277
1592 0.0115479066
1631 0.0104233783
1721 0.0091957217
1771 0.0049887771
2155 0.0038470842
2281 0.0036930944
2284 0.0035425373
2345 0.0034019578
2385 0.0032735414
2399 0.0029319810
2476 0.0027425399
2480 0.0025802500
2509 0.0023572741
2556 0.0023032386
2606 0.0021632742
2666 0.0019975611
2685 0.0019637448
2728 0.0019635246
2731 0.0019008294
2743 0.0017593667
2766 0.0015466945
2861 0.0014447462
2898 0.0014271662
2986 0.0012589801
3023 0.0011912299
3095 0.0011836637
3122 0.0011779343
3137 0.0011409650
3155 0.0010787822
3446 0.0010619971
3474 0.0010589887
3514 0.0010551971
3562 0.0010460224
3598 0.0010438248
3608 0.0010436744
3612 0.0010387608
3688 0.0010369606
3717 0.0010359856
3720 0.0010307407
3764 0.0010289020
3862 0.0010274968
3979 0.0010273982
4009 0.0010273943
4039 0.0010268929
4060 0.0010253512
4065 0.0010232238
4132 0.0010222920
4162 0.0010220563
4185 0.0010219405
4230 0.0010215399
4241 0.0010214863
4247 0.0010213817
4280 0.0010212982
4331 0.0010201155
4377 0.0010199914
4394 0.0010190969
4430 0.0010183313
4515 0.0010178571
4626 0.0010175491
4690 0.0010174866
4762 0.0010173455
4771 0.0010173137
4776 0.0010172845
4782 0.0010169130
4854 0.0010169090
4916 0.0010167579
4961 0.0010167248
4996 0.0010166937
5050 0.0010165131
5223 0.0010165126
5254 0.0010165065
5264 0.0010164969
5274 0.0010164897
5281 0.0010164738
5348 0.0010164608
5400 0.0010164484
5446 0.0010164447
5447 0.0010164223
5475 0.0010164156
5484 0.0010164154
5497 0.0010164108
5498 0.0010164081
5515 0.0010163842
5594 0.0010163783
5607 0.0010163763
5637 0.0010163751
5653 0.0010163737
5660 0.0010163698
5778 0.0010163660
5807 0.0010163659
5849 0.0010163639
5856 0.0010163581
5894 0.0010163578
5952 0.0010163550
5954 0.0010163547
5990 0.0010163545
6002 0.0010163538
6047 0.0010163528
6090 0.0010163525
6106 0.0010163513
6144 0.0010163497
6199 0.0010163493
6330 0.0010163487
6362 0.0010163486
6484 0.0010163484
6584 0.0010163482
6663 0.0010163481
6723 0.0010163480
6929 0.0010163479
7172 0.0010163478
10000 0.0010163477
