evaluations raw_y
1 4.7683686283
4 4.3171133697
7 2.2522415434
44 1.7242993584
84 0.9471514812
205 0.8330159836
261 0.5722823181
390 0.5423057631
439 0.4320575316
498 0.3503228426
559 0.1743769386
782 0.1524368874
997 0.1484098172
1059 0.0991248885
1433 0.0721137266
1456 0.0560627973
1527 0.0308010686
1618 0.0142409908
1767 0.0084999352
1913 0.0037742661
2057 0.0035221210
2059 0.0010528245
2165 0.0004107330
2359 0.0003936434
2362 0.0002882630
2462 0.0002597686
2499 0.0001944795
2566 0.0001760930
2587 0.0001430216
2616 0.0001047659
2623 0.0000714983
2647 0.0000347671
2755 0.0000264564
2797 0.0000135090
2818 0.0000033752
3093 0.0000031586
3109 0.0000015381
3166 0.0000013906
3260 0.0000011530
3268 0.0000006503
3341 0.0000005896
3380 0.0000005465
3477 0.0000004241
3568 0.0000001802
3712 0.0000000767
3886 0.0000000763
3954 0.0000000635
3968 0.0000000538
3974 0.0000000353
4063 0.0000000196
4145 0.0000000182
4235 0.0000000176
4275 0.0000000171
4283 0.0000000105
4288 0.0000000092
4353 0.0000000078
4441 0.0000000065
4508 0.0000000033
4547 0.0000000008
4684 0.0000000007
4847 0.0000000005
5010 0.0000000004
5149 0.0000000002
5469 0.0000000000
10000 0.0000000000
