evaluations raw_y
1 25.8028273034
3 0.5088968953
12 0.4889698512
36 0.4434060134
72 0.3578293550
115 0.2849689178
157 0.2531127499
159 0.2524891129
174 0.2203160068
253 0.1701322694
294 0.1568468823
537 0.1331226449
561 0.1140590186
627 0.1128819979
676 0.1048525117
697 0.0954402303
757 0.0825202666
1100 0.0595656249
1482 0.0473244320
1534 0.0434799394
1549 0.0159019014
3076 0.0074404806
4107 0.0050926723
4147 0.0045958370
4333 0.0044653741
5073 0.0030077390
5132 0.0029350497
5428 0.0028105420
5471 0.0021611152
5531 0.0021525297
5708 0.0013326762
6141 0.0011015946
6162 0.0008272159
6417 0.0007498543
6529 0.0007296805
6538 0.0004793297
6578 0.0004142865
6701 0.0003846100
6754 0.0002807099
6756 0.0001786608
6766 0.0001657831
6794 0.0001622181
6848 0.0001265223
6897 0.0000514054
6967 0.0000450880
7053 0.0000408959
7072 0.0000279340
7080 0.0000251755
7156 0.0000160012
7212 0.0000148442
7232 0.0000105500
7278 0.0000091514
7363 0.0000087157
7372 0.0000067628
7394 0.0000056646
7464 0.0000043269
7608 0.0000042217
7610 0.0000028744
7621 0.0000022364
7714 0.0000022228
7811 0.0000018581
7815 0.0000016131
7901 0.0000010943
7986 0.0000010718
8014 0.0000009569
8020 0.0000006439
8082 0.0000005524
8251 0.0000002883
8411 0.0000002707
8438 0.0000002034
8528 0.0000001744
8549 0.0000001666
8567 0.0000001594
8575 0.0000000923
8760 0.0000000539
8974 0.0000000494
9000 0.0000000488
9073 0.0000000448
9080 0.0000000384
9185 0.0000000361
9202 0.0000000344
9255 0.0000000326
9265 0.0000000238
9314 0.0000000234
9329 0.0000000228
9391 0.0000000199
9412 0.0000000188
9445 0.0000000169
9454 0.0000000147
9489 0.0000000140
9513 0.0000000123
9519 0.0000000114
9550 0.0000000091
9631 0.0000000090
9644 0.0000000073
9679 0.0000000058
9737 0.0000000049
9788 0.0000000040
9981 0.0000000034
10000 0.0000000057
