evaluations raw_y
1 7.8384408419
4 6.3681782220
8 4.8834582434
11 1.9095590641
38 1.2740186278
185 1.1345715559
194 0.9811506565
213 0.9682223693
239 0.9480997217
303 0.6658700870
340 0.5028617426
460 0.3622137081
489 0.2664801778
554 0.1636080544
774 0.1437450241
824 0.1243878770
912 0.0477184644
1148 0.0424239891
1291 0.0416434899
1306 0.0402706925
1400 0.0326981308
1514 0.0295581117
1544 0.0277656427
1867 0.0245062294
1978 0.0207675295
2142 0.0121311302
2271 0.0104040317
2325 0.0041428626
2978 0.0037744191
3047 0.0029536237
3155 0.0022030578
3303 0.0021862577
3306 0.0016713138
3332 0.0016507285
3429 0.0015519439
3467 0.0012333369
3548 0.0012043717
3593 0.0010408477
3635 0.0000015737
3939 0.0000006421
3994 0.0000006188
4007 0.0000005846
4130 0.0000005497
4231 0.0000004683
4282 0.0000004304
4311 0.0000003325
4322 0.0000002671
4390 0.0000002473
4613 0.0000002416
4627 0.0000002345
4632 0.0000002324
4645 0.0000002303
4646 0.0000002296
4667 0.0000002225
4672 0.0000002179
4678 0.0000002074
4706 0.0000002010
4714 0.0000001948
4724 0.0000001879
4756 0.0000001827
4773 0.0000001770
4795 0.0000001715
4820 0.0000001647
4851 0.0000001490
4911 0.0000001484
4917 0.0000001374
4960 0.0000001232
5026 0.0000001125
5124 0.0000001108
5152 0.0000001089
5160 0.0000001066
5178 0.0000001060
5193 0.0000001002
5208 0.0000000993
5222 0.0000000978
5223 0.0000000957
5243 0.0000000920
5266 0.0000000870
5375 0.0000000858
5416 0.0000000842
5457 0.0000000828
5477 0.0000000822
5527 0.0000000811
5608 0.0000000810
5670 0.0000000805
5697 0.0000000802
5711 0.0000000801
5751 0.0000000799
5770 0.0000000797
5772 0.0000000796
5826 0.0000000789
5865 0.0000000786
5880 0.0000000785
5914 0.0000000784
5927 0.0000000782
5964 0.0000000779
5992 0.0000000777
5995 0.0000000776
6024 0.0000000773
6036 0.0000000772
6068 0.0000000769
6084 0.0000000766
6135 0.0000000763
6191 0.0000000762
6202 0.0000000759
6282 0.0000000756
6313 0.0000000755
6380 0.0000000753
6403 0.0000000752
6448 0.0000000748
6479 0.0000000746
6515 0.0000000744
6529 0.0000000743
6544 0.0000000742
6572 0.0000000739
6576 0.0000000738
6586 0.0000000732
6604 0.0000000729
6642 0.0000000728
6646 0.0000000724
6673 0.0000000722
6691 0.0000000721
6724 0.0000000720
6731 0.0000000718
6761 0.0000000717
6774 0.0000000714
6820 0.0000000713
6882 0.0000000711
6940 0.0000000710
6989 0.0000000709
7053 0.0000000708
7168 0.0000000707
7345 0.0000000706
7523 0.0000000704
7644 0.0000000703
7840 0.0000000702
8119 0.0000000701
10000 0.0000000702
