evaluations raw_y
1 169.5369642293
2 152.2721404143
3 62.1397645841
9 44.1321660337
18 16.0859703292
58 10.5504311322
120 6.3104013936
345 6.1989708628
347 6.0078010477
360 4.3952368636
365 4.3282701166
385 2.9500083700
481 2.8018679836
501 1.8610188538
541 1.3395211988
1076 1.1837414951
1313 1.1486446770
1373 1.0050144494
1497 0.9644430983
1524 0.8392963685
1551 0.4995623188
1659 0.3901364729
1719 0.2622362627
2379 0.1958493751
2723 0.1850389591
2800 0.1816922613
2819 0.1684135316
2823 0.1289837820
2829 0.1127669892
2950 0.0929659661
3243 0.0904366091
3324 0.0898282438
3430 0.0618448476
3654 0.0408656294
3717 0.0330888929
3734 0.0320737116
3934 0.0306238912
3977 0.0273962231
4122 0.0202531846
4187 0.0176484242
4232 0.0145211344
4782 0.0122069724
4832 0.0097195714
5249 0.0089608524
5276 0.0085412932
5280 0.0074028179
5292 0.0038695211
5469 0.0023432995
5569 0.0020444777
5884 0.0014340351
6184 0.0010241532
7177 0.0009933519
7292 0.0008552995
7457 0.0005179709
7651 0.0004119780
7909 0.0003875346
8066 0.0003402782
8242 0.0002844619
8289 0.0002196596
8449 0.0002165371
8533 0.0002135934
8541 0.0002113613
8553 0.0001982006
8561 0.0001457878
8753 0.0001309029
8757 0.0001024593
8793 0.0000731224
9008 0.0000606117
9288 0.0000574664
9477 0.0000256603
10000 0.0001031030
