evaluations raw_y
1 6.6570962729
6 4.6122871450
9 2.8234588290
13 1.6379122624
63 0.0020227499
105 0.0017838040
127 0.0007939556
212 0.0007327664
283 0.0004761520
284 0.0004164876
354 0.0004086937
403 0.0002926450
504 0.0002913350
507 0.0002908932
518 0.0002873286
531 0.0002867155
566 0.0002807513
582 0.0002798876
596 0.0002542581
606 0.0002507650
608 0.0002100257
646 0.0002048782
682 0.0001838397
686 0.0001642463
758 0.0001515695
803 0.0001487011
820 0.0001403991
847 0.0001284593
870 0.0001208622
903 0.0001168832
910 0.0000858001
938 0.0000843583
1003 0.0000826814
1014 0.0000620497
1107 0.0000517680
1185 0.0000508542
1199 0.0000486477
1222 0.0000460497
1223 0.0000390366
1235 0.0000372979
1418 0.0000322267
1470 0.0000309012
1569 0.0000292783
1578 0.0000282089
1617 0.0000231367
1694 0.0000223965
1704 0.0000218088
1771 0.0000215254
1794 0.0000210484
1809 0.0000208557
1817 0.0000204920
1819 0.0000195108
1826 0.0000187960
1836 0.0000171815
1885 0.0000133647
1969 0.0000132388
1977 0.0000131393
1985 0.0000129697
2019 0.0000128679
2043 0.0000124401
2138 0.0000124006
2143 0.0000123244
2188 0.0000123000
2192 0.0000121923
2197 0.0000117652
2245 0.0000083528
2322 0.0000078515
2353 0.0000073567
2377 0.0000068518
2379 0.0000061025
2466 0.0000060027
2521 0.0000058108
2573 0.0000057694
2659 0.0000056722
2741 0.0000055065
2745 0.0000052598
2746 0.0000043798
2863 0.0000042673
2873 0.0000037085
2942 0.0000036633
2944 0.0000036544
2971 0.0000035051
3049 0.0000034121
3116 0.0000030706
3268 0.0000023894
3464 0.0000015999
3653 0.0000013730
3895 0.0000012368
4232 0.0000012258
4256 0.0000012182
4521 0.0000007593
4974 0.0000007519
5021 0.0000007309
5365 0.0000006078
5783 0.0000006076
6194 0.0000006022
6300 0.0000005939
6435 0.0000005932
6440 0.0000005819
6602 0.0000005692
6699 0.0000005644
6850 0.0000005629
7046 0.0000005608
7057 0.0000005476
7146 0.0000005268
7184 0.0000005136
7241 0.0000005040
7322 0.0000004947
7358 0.0000004661
7459 0.0000004544
7488 0.0000004283
7550 0.0000004233
7674 0.0000004139
7802 0.0000004130
7934 0.0000004115
8037 0.0000004109
8099 0.0000004094
8127 0.0000004070
8157 0.0000004032
8234 0.0000004019
8307 0.0000004011
8531 0.0000004010
8548 0.0000004008
8550 0.0000003999
8710 0.0000003981
8809 0.0000003978
8844 0.0000003975
9063 0.0000003974
9077 0.0000003971
9167 0.0000003967
9210 0.0000003966
9273 0.0000003965
9277 0.0000003964
9294 0.0000003962
9321 0.0000003957
9335 0.0000003951
9425 0.0000003944
9435 0.0000003938
9450 0.0000003934
9551 0.0000003927
9688 0.0000003925
9706 0.0000003914
9745 0.0000003912
9868 0.0000003910
9879 0.0000003905
9936 0.0000003901
9948 0.0000003897
9966 0.0000003896
10000 0.0000004237
