evaluations raw_y
1 10.7403679745
3 8.7469304266
4 8.6987492901
7 6.9806865896
11 4.4826541022
23 3.0647595226
27 1.4910172272
95 1.1276375533
145 0.8194233103
181 0.7717386912
184 0.6783420199
265 0.6649230218
270 0.3677696438
369 0.3465286025
381 0.2848260061
388 0.2674140042
402 0.2047456469
509 0.1865055488
536 0.1498621602
613 0.1069905868
627 0.0965213680
671 0.0883145394
710 0.0857733036
713 0.0653796135
742 0.0637880548
769 0.0574413582
784 0.0434269841
801 0.0405723815
850 0.0373444907
880 0.0314842473
911 0.0274529976
927 0.0256827504
957 0.0136908213
1007 0.0102402328
1055 0.0096289038
1069 0.0087794427
1113 0.0086543300
1142 0.0077893071
1162 0.0060694938
1202 0.0036761603
1204 0.0030373525
1221 0.0021627363
1326 0.0019598351
1331 0.0014150552
1368 0.0013561094
1419 0.0010964847
1505 0.0010080651
1535 0.0009295116
1580 0.0007594733
1581 0.0007462839
1591 0.0005470583
1603 0.0004368396
1711 0.0004267193
1752 0.0003152641
1781 0.0002911395
1810 0.0002142342
1830 0.0001503010
1852 0.0001284084
1879 0.0000850922
1910 0.0000845677
1917 0.0000546086
2014 0.0000520434
2054 0.0000482516
2115 0.0000473237
2120 0.0000472077
2126 0.0000411350
2165 0.0000207392
2203 0.0000143176
2263 0.0000140063
2265 0.0000109548
2276 0.0000079332
2341 0.0000076855
2343 0.0000041458
2516 0.0000040872
2548 0.0000029981
2598 0.0000023217
2639 0.0000018056
2683 0.0000015436
2786 0.0000006193
3061 0.0000004812
3083 0.0000004625
3150 0.0000003266
3190 0.0000002463
3290 0.0000001902
3336 0.0000001768
3368 0.0000001671
3384 0.0000001369
3396 0.0000001285
3401 0.0000000668
3529 0.0000000644
3551 0.0000000272
3772 0.0000000218
3833 0.0000000197
3867 0.0000000192
3893 0.0000000105
4036 0.0000000066
8158 0.0000000032
8318 0.0000000031
8456 0.0000000025
8511 0.0000000014
8542 0.0000000011
8657 0.0000000007
8917 0.0000000005
9162 0.0000000002
9297 0.0000000001
10000 0.0000000001
