evaluations raw_y
1 73.9535160757
2 70.9036693034
4 31.5915220701
8 21.4542245779
28 16.5128659165
77 8.5470371414
240 8.0996400513
291 6.1062216628
365 5.7519722869
379 5.1827523315
383 3.2756840158
408 2.9449682268
490 2.0342677052
511 0.7336934766
568 0.5690349193
625 0.5492742744
669 0.5295778360
703 0.5187031334
706 0.4680003626
735 0.3277142399
858 0.2394197914
942 0.2385544893
1055 0.2232756262
1142 0.2011279215
1255 0.2007988464
2117 0.1998623751
2442 0.1926821073
2767 0.1853497799
3549 0.1816694574
3603 0.1771032120
3605 0.1762830972
3739 0.1755892923
3848 0.1705770361
4184 0.1701434495
4296 0.1698826914
4359 0.1698718619
4451 0.1694958571
4482 0.1688602337
4712 0.1528507006
4782 0.1453363987
5052 0.1354397005
5504 0.1259298679
5708 0.1212345508
6012 0.1139503477
7219 0.1121320245
7829 0.1119294133
8029 0.1117837023
8437 0.1090205316
8480 0.1079594678
8537 0.1073388399
8880 0.1055335626
8893 0.1023277272
8930 0.1021136014
9046 0.1016915509
9087 0.1007922042
9178 0.0996141524
9471 0.0994056988
9597 0.0992468971
9604 0.0992268962
9621 0.0989537245
9997 0.0988555289
10000 0.4787130145
