evaluations raw_y
1 8.3338815661
2 7.4827731657
3 6.1652302823
9 3.8411936459
28 3.4547074244
91 1.9251181303
230 1.5608135048
261 1.4233727371
424 1.2405733035
480 1.2393617170
489 0.7829330571
651 0.3062375881
925 0.2854407770
1032 0.2306908107
1203 0.1473229095
1257 0.1285984703
1328 0.0990266814
1346 0.0858040579
1497 0.0745119462
1596 0.0437888032
1848 0.0395350799
1859 0.0390259589
1924 0.0285567377
1952 0.0254993207
1998 0.0118456465
2391 0.0053642838
2582 0.0022343892
2871 0.0021630632
2903 0.0015691628
2961 0.0011072328
2977 0.0007177050
3029 0.0004629466
3198 0.0004565623
3207 0.0004363333
3239 0.0002001871
3412 0.0000539903
3614 0.0000315851
3730 0.0000279442
3742 0.0000126145
3905 0.0000088726
4081 0.0000083187
4083 0.0000067746
4160 0.0000054860
4247 0.0000042930
4275 0.0000041878
4376 0.0000028230
4427 0.0000024952
4462 0.0000022291
4522 0.0000019122
4546 0.0000012881
4636 0.0000010375
4646 0.0000009233
4858 0.0000008915
4861 0.0000007452
4900 0.0000007048
4959 0.0000005583
5004 0.0000005527
5014 0.0000003127
5067 0.0000002611
5119 0.0000001838
5181 0.0000001377
5440 0.0000001335
5455 0.0000000589
5598 0.0000000580
5653 0.0000000332
5719 0.0000000289
5723 0.0000000154
5869 0.0000000105
5996 0.0000000100
6014 0.0000000091
6023 0.0000000063
6095 0.0000000059
6096 0.0000000033
6375 0.0000000028
6505 0.0000000019
6711 0.0000000017
7072 0.0000000016
7078 0.0000000012
7397 0.0000000011
7418 0.0000000010
8113 0.0000000009
9200 0.0000000008
10000 0.0000000008
