evaluations raw_y
1 16.9668901759
4 11.2248372265
10 11.1104132882
30 10.7165356962
34 3.5836874114
85 3.3793678869
101 3.1560438341
134 1.6112718753
194 1.0299436811
216 0.6027540373
391 0.4818036575
419 0.4096740470
429 0.2468112618
538 0.2005510295
618 0.1731964375
658 0.1662361814
723 0.1653796493
724 0.1620986238
743 0.0531284734
875 0.0335587721
912 0.0329863410
1012 0.0261166921
1117 0.0011683545
1366 0.0010112119
1417 0.0007575017
1437 0.0006599447
1457 0.0005936167
1493 0.0004183725
1513 0.0002443424
1607 0.0002200537
1672 0.0002178877
1687 0.0001417419
1727 0.0000789717
1881 0.0000235219
2065 0.0000226131
2085 0.0000070841
2240 0.0000062913
2243 0.0000059277
2274 0.0000045340
2294 0.0000028272
2356 0.0000024859
2400 0.0000023907
2403 0.0000022458
2422 0.0000009889
2567 0.0000009108
2632 0.0000008094
2650 0.0000007457
2667 0.0000007285
2671 0.0000007052
2686 0.0000006362
2691 0.0000002339
2796 0.0000002204
2917 0.0000001699
2921 0.0000000988
2994 0.0000000726
3048 0.0000000515
3054 0.0000000392
3172 0.0000000352
3174 0.0000000175
3259 0.0000000122
3308 0.0000000091
3353 0.0000000052
3440 0.0000000031
3533 0.0000000020
3671 0.0000000018
3707 0.0000000016
3799 0.0000000014
3885 0.0000000010
4032 0.0000000007
4065 0.0000000004
4503 0.0000000003
5067 0.0000000002
6739 0.0000000001
10000 0.0000000000
