evaluations raw_y
1 30.7114209550
2 15.7594747612
12 10.3618802163
17 8.1545597346
37 5.6848160863
70 4.7078342298
89 3.9015558441
100 3.0879084056
110 2.1159597110
183 1.2200866844
306 0.9803364135
361 0.9312793706
411 0.8968620312
486 0.8667723636
502 0.8514540932
530 0.7649472287
565 0.7051190440
574 0.6865080330
622 0.4400127343
662 0.2734384348
1036 0.1526819907
1182 0.1399974839
1298 0.0694458532
1347 0.0400766747
1469 0.0170685207
1493 0.0006913604
1503 0.0002127903
1538 0.0001759365
1585 0.0001604642
1598 0.0001517383
1603 0.0000834912
1734 0.0000585977
1806 0.0000404386
1838 0.0000129596
1898 0.0000113804
2038 0.0000109612
2121 0.0000036345
2272 0.0000025405
2292 0.0000023267
2383 0.0000018798
2423 0.0000008986
2646 0.0000007556
2681 0.0000005447
2758 0.0000004618
2782 0.0000003156
2804 0.0000002761
2824 0.0000001895
2859 0.0000001826
2899 0.0000001525
2983 0.0000001164
3022 0.0000001127
3109 0.0000001020
3131 0.0000000867
3196 0.0000000790
3228 0.0000000438
3330 0.0000000381
3335 0.0000000236
3395 0.0000000230
3433 0.0000000170
3538 0.0000000162
3548 0.0000000117
3584 0.0000000107
3628 0.0000000101
3644 0.0000000091
3674 0.0000000046
3711 0.0000000042
3742 0.0000000028
3814 0.0000000010
3974 0.0000000009
4033 0.0000000007
4079 0.0000000005
4300 0.0000000003
4565 0.0000000001
5147 0.0000000000
10000 0.0000000000
