evaluations raw_y
1 12.4404141773
11 12.3454018263
16 9.2385702815
69 7.8350748671
132 4.9519780509
164 3.4185652547
166 2.5972291663
208 2.4471791855
212 2.2105273540
309 1.8250414568
357 1.3407642474
382 1.2112109331
423 0.3243948723
703 0.3218267121
838 0.2217227901
925 0.1967030147
939 0.1584452032
954 0.0763495775
1175 0.0345287003
1351 0.0243291739
1435 0.0146689231
1475 0.0129484945
1528 0.0106840792
1570 0.0100975486
1575 0.0096405363
1579 0.0095329938
1587 0.0070859923
1598 0.0068097432
1604 0.0048395546
1619 0.0038697451
1653 0.0032669973
1719 0.0028135940
1734 0.0026417033
1736 0.0016481749
1856 0.0014699568
1866 0.0013811389
1870 0.0013088051
1882 0.0011037081
1905 0.0009913132
1916 0.0007479991
1959 0.0005800569
1972 0.0003312146
2004 0.0002135870
2092 0.0001418279
2110 0.0000805990
2180 0.0000549609
2215 0.0000463209
2267 0.0000267792
2307 0.0000171367
2388 0.0000113738
2437 0.0000111826
2478 0.0000105325
2497 0.0000085464
2538 0.0000079871
2560 0.0000053166
2595 0.0000046967
2645 0.0000037053
2646 0.0000029440
2694 0.0000024998
2696 0.0000020672
2705 0.0000020487
2732 0.0000019225
2789 0.0000019131
2826 0.0000018952
2836 0.0000015255
2842 0.0000015031
2851 0.0000011548
2906 0.0000008782
2913 0.0000008628
2928 0.0000008159
2940 0.0000006486
2955 0.0000005248
2956 0.0000005219
3001 0.0000004441
3006 0.0000003531
3017 0.0000002442
3079 0.0000002274
3091 0.0000001771
3116 0.0000001753
3158 0.0000001640
3182 0.0000001073
3203 0.0000000806
3210 0.0000000693
3293 0.0000000677
3315 0.0000000412
3375 0.0000000361
3378 0.0000000267
3428 0.0000000251
3472 0.0000000231
3528 0.0000000193
3623 0.0000000172
3638 0.0000000167
3676 0.0000000127
3755 0.0000000125
3775 0.0000000117
3786 0.0000000092
3869 0.0000000081
3889 0.0000000071
3904 0.0000000063
3978 0.0000000054
4029 0.0000000047
4054 0.0000000043
4101 0.0000000041
4128 0.0000000038
4152 0.0000000027
4252 0.0000000026
4387 0.0000000024
4395 0.0000000023
4439 0.0000000020
4602 0.0000000018
4700 0.0000000015
4855 0.0000000014
4930 0.0000000012
5156 0.0000000010
5248 0.0000000009
5328 0.0000000008
5536 0.0000000007
5723 0.0000000006
5864 0.0000000005
6067 0.0000000003
6279 0.0000000002
6815 0.0000000001
9067 0.0000000000
10000 11.8770823815
